"waiting","for"
"for","something"
"something","was"
"was","he"
"he","imagining"
"imagining","things"
"things","could"
"could","all"
"all","this"
"this","have"
"have","anything"
"anything","to"
"to","do"
"do","with"
"with","the"
"the","potters"
"potters","if"
"if","it"
"it","did"
"did","if"
"if","it"
"it","got"
"got","out"
"out","that"
"that","they"
"they","were"
"were","related"
"related","to"
"to","a"
"a","pair"
"pair","of"
"of","well"
"well","he"
"he","did"
"did","n't"
"n't","think"
"think","he"
"he","could"
"could","bear"
"bear","it"
"it","the"
"the","dursleys"
"dursleys","got"
"got","into"
"into","bed"
"bed","mrs."
"mrs.","dursley"
"dursley","fell"
"fell","asleep"
"asleep","quickly"
"quickly","but"
"but","mr."
"mr.","dursley"
"dursley","lay"
"lay","awake"
"awake","turning"
"turning","it"
"it","all"
"all","over"
"over","in"
"in","his"
"his","mind"
"mind","his"
"his","last"
"last","comforting"
"comforting","thought"
"thought","before"
"before","he"
"he","fell"
"fell","asleep"
"asleep","was"
"was","that"
"that","even"
"even","if"
"if","the"
"the","potters"
"potters","were"
"were","involved"
"involved","there"
"there","was"
"was","no"
"no","reason"
"reason","for"
"for","them"
"them","to"
"to","come"
"come","near"
"near","him"
"him","and"
"and","mrs."
"mrs.","dursley"
"dursley","the"
"the","potters"
"potters","knew"
"knew","very"
"very","well"
"well","what"
"what","he"
"he","and"
"and","petunia"
"petunia","thought"
"thought","about"
"about","them"
"them","and"
"and","their"
"their","kind"
"kind","he"
"he","could"
"could","n't"
"n't","see"
"see","how"
"how","he"
"he","and"
"and","petunia"
"petunia","could"
"could","get"
"get","mixed"
"mixed","up"
"up","in"
"in","anything"
"anything","that"
"that","might"
"might","be"
"be","going"
"going","on"
"on","he"
"he","yawned"
"yawned","and"
"and","turned"
"turned","over"
"over","it"
"it","could"
"could","n't"
"n't","affect"
"affect","them"
"them","how"
"how","very"
"very","wrong"
"wrong","he"
"he","was"
"was","mr."
"mr.","dursley"
"dursley","might"
"might","have"
"have","been"
"been","drifting"
"drifting","into"
"into","an"
"an","uneasy"
"uneasy","sleep"
"sleep","but"
"but","the"
"the","cat"
"cat","on"
"on","the"
"the","wall"
"wall","outside"
"outside","was"
"was","showing"
"showing","no"
"no","sign"
"sign","of"
"of","sleepiness"
"sleepiness","it"
"it","was"
"was","sitting"
"sitting","as"
"as","still"
"still","as"
"as","a"
"a","statue"
"statue","its"
"its","eyes"
"eyes","fixed"
"fixed","unblinkingly"
"unblinkingly","on"
"on","the"
"the","far"
"far","corner"
"corner","of"
"of","privet"
"privet","drive"
"drive","it"
"it","did"
"did","n't"
"n't","so"
"so","much"
"much","as"
"as","quiver"
"quiver","when"
"when","a"
"a","car"
"car","door"
"door","slammed"
"slammed","on"
"on","the"
"the","next"
"next","street"
"street","nor"
"nor","when"
"when","two"
"two","owls"
"owls","swooped"
"swooped","overhead"
"overhead","in"
"in","fact"
"fact","it"
"it","was"
"was","nearly"
"nearly","midnight"
"midnight","before"
"before","the"
"the","cat"
"cat","moved"
"moved","at"
"at","all"
"all","a"
"a","man"
"man","appeared"
"appeared","on"
"on","the"
"the","corner"
"corner","the"
"the","cat"
"cat","had"
"had","been"
"been","watching"
"watching","appeared"
"appeared","so"
"so","suddenly"
"suddenly","and"
"and","silently"
"silently","you"
"you","have"
"have","thought"
"thought","he"
"he","just"
"just","popped"
"popped","out"
"out","of"
"of","the"
"the","ground"
"ground","the"
"the","cat"
"cat","tail"
"tail","twitched"
"twitched","and"
"and","its"
"its","eyes"
"eyes","narrowed"
"narrowed","nothing"
"nothing","like"
"like","this"
"this","man"
"man","had"
"had","ever"
"ever","been"
"been","seen"
"seen","on"
"on","privet"
"privet","drive"
"drive","he"
"he","was"
"was","tall"
"tall","thin"
"thin","and"
"and","very"
"very","old"
"old","judging"
"judging","by"
"by","the"
"the","silver"
"silver","of"
"of","his"
"his","hair"
"hair","and"
"and","beard"
"beard","which"
"which","were"
"were","both"
"both","long"
"long","enough"
"enough","to"
"to","tuck"
"tuck","into"
"into","his"
"his","belt"
"belt","he"
"he","was"
"was","wearing"
"wearing","long"
"long","robes"
"robes","a"
"a","purple"
"purple","cloak"
"cloak","that"
"that","swept"
"swept","the"
"the","ground"
"ground","and"
"and","high-heeled"
"high-heeled","buckled"
"buckled","boots"
"boots","his"
"his","blue"
"blue","eyes"
"eyes","were"
"were","light"
"light","bright"
"bright","and"
"and","sparkling"
"sparkling","behind"
"behind","half-moon"
"half-moon","spectacles"
"spectacles","and"
"and","his"
"his","nose"
"nose","was"
"was","very"
"very","long"
"long","and"
"and","crooked"
"crooked","as"
"as","though"
"though","it"
"it","had"
"had","been"
"been","broken"
"broken","at"
"at","least"
"least","twice"
"twice","this"
"this","man"
"man","name"
"name","was"
"was","albus"
"albus","dumbledore"
"dumbledore","albus"
"albus","dumbledore"
"dumbledore","did"
"did","n't"
"n't","seem"
"seem","to"
"to","realize"
"realize","that"
"that","he"
"he","had"
"had","just"
"just","arrived"
"arrived","in"
"in","a"
"a","street"
"street","where"
"where","everything"
"everything","from"
"from","his"
"his","name"
"name","to"
"to","his"
"his","boots"
"boots","was"
"was","unwelcome"
"unwelcome","he"
"he","was"
"was","busy"
"busy","rummaging"
"rummaging","in"
"in","his"
"his","cloak"
"cloak","looking"
"looking","for"
"for","something"
"something","but"
"but","he"
"he","did"
"did","seem"
"seem","to"
"to","realize"
"realize","he"
"he","was"
"was","being"
"being","watched"
"watched","because"
"because","he"
"he","looked"
"looked","up"
"up","suddenly"
"suddenly","at"
"at","the"
"the","cat"
"cat","which"
"which","was"
"was","still"
"still","staring"
"staring","at"
"at","him"
"him","from"
"from","the"
"the","other"
"other","end"
"end","of"
"of","the"
"the","street"
"street","for"
"for","some"
"some","reason"
"reason","the"
"the","sight"
"sight","of"
"of","the"
"the","cat"
"cat","seemed"
"seemed","to"
"to","amuse"
"amuse","him"
"him","he"
"he","chuckled"
"chuckled","and"
"and","muttered"
"muttered","i"
"i","should"
"should","have"
"have","known"
"known","he"
"he","found"
"found","what"
"what","he"
"he","was"
"was","looking"
"looking","for"
"for","in"
"in","his"
"his","inside"
"inside","pocket"
"pocket","it"
"it","seemed"
"seemed","to"
"to","be"
"be","a"
"a","silver"
"silver","cigarette"
"cigarette","lighter"
"lighter","he"
"he","flicked"
"flicked","it"
"it","open"
"open","held"
"held","it"
"it","up"
"up","in"
"in","the"
"the","air"
"air","and"
"and","clicked"
"clicked","it"
"it","the"
"the","nearest"
"nearest","street"
"street","lamp"
"lamp","went"
"went","out"
"out","with"
"with","a"
"a","little"
"little","pop"
"pop","he"
"he","clicked"
"clicked","it"
"it","again"
"again","the"
"the","next"
"next","lamp"
"lamp","flickered"
"flickered","into"
"into","darkness"
"darkness","twelve"
"twelve","times"
"times","he"
"he","clicked"
"clicked","the"
"the","put-outer"
"put-outer","until"
"until","the"
"the","only"
"only","lights"
"lights","left"
"left","on"
"on","the"
"the","whole"
"whole","street"
"street","were"
"were","two"
"two","tiny"
"tiny","pinpricks"
"pinpricks","in"
"in","the"
"the","distance"
"distance","which"
"which","were"
"were","the"
"the","eyes"
"eyes","of"
"of","the"
"the","cat"
"cat","watching"
"watching","him"
"him","if"
"if","anyone"
"anyone","looked"
"looked","out"
"out","of"
"of","their"
"their","window"
"window","now"
"now","even"
"even","beady-eyed"
"beady-eyed","mrs."
"mrs.","dursley"
"dursley","they"
"they","would"
"would","n't"
"n't","be"
"be","able"
"able","to"
"to","see"
"see","anything"
"anything","that"
"that","was"
"was","happening"
"happening","down"
"down","on"
"on","the"
"the","pavement"
"pavement","dumbledore"
"dumbledore","slipped"
"slipped","the"
"the","put-outer"
"put-outer","back"
"back","inside"
"inside","his"
"his","cloak"
"cloak","and"
"and","set"
"set","off"
"off","down"
"down","the"
"the","street"
"street","toward"
"toward","number"
"number","four"
"four","where"
"where","he"
"he","sat"
"sat","down"
"down","on"
"on","the"
"the","wall"
"wall","next"
"next","to"
"to","the"
"the","cat"
"cat","he"
"he","did"
"did","n't"
"n't","look"
"look","at"
"at","it"
"it","but"
"but","after"
"after","a"
"a","moment"
"moment","he"
"he","spoke"
"spoke","to"
"to","it"
"it","fancy"
"fancy","seeing"
"seeing","you"
"you","here"
"here","professor"
"professor","mcgonagall"
"mcgonagall","he"
"he","turned"
"turned","to"
"to","smile"
"smile","at"
"at","the"
"the","tabby"
"tabby","but"
"but","it"
"it","had"
"had","gone"
"gone","instead"
"instead","he"
"he","was"
"was","smiling"
"smiling","at"
"at","a"
"a","rather"
"rather","severe-looking"
"severe-looking","woman"
"woman","who"
"who","was"
"was","wearing"
"wearing","square"
"square","glasses"
"glasses","exactly"
"exactly","the"
"the","shape"
"shape","of"
"of","the"
"the","markings"
"markings","the"
"the","cat"
"cat","had"
"had","had"
"had","around"
"around","its"
"its","eyes"
"eyes","she"
"she","too"
"too","was"
"was","wearing"
"wearing","a"
"a","cloak"
"cloak","an"
"an","emerald"
"emerald","one"
"one","her"
"her","black"
"black","hair"
"hair","was"
"was","drawn"
"drawn","into"
"into","a"
"a","tight"
"tight","bun"
"bun","she"
"she","looked"
"looked","distinctly"
"distinctly","ruffled"
"ruffled","how"
"how","did"
"did","you"
"you","know"
"know","it"
"it","was"
"was","me"
"me","she"
"she","asked"
"asked","my"
"my","dear"
"dear","professor"
"professor","i"
"i","never"
"never","seen"
"seen","a"
"a","cat"
"cat","sit"
"sit","so"
"so","stiffly"
"stiffly","you"
"you","be"
"be","stiff"
"stiff","if"
"if","you"
"you","been"
"been","sitting"
"sitting","on"
"on","a"
"a","brick"
"brick","wall"
"wall","all"
"all","day"
"day","said"
"said","professor"
"professor","mcgonagall"
"mcgonagall","all"
"all","day"
"day","when"
"when","you"
"you","could"
"could","have"
"have","been"
"been","celebrating"
"celebrating","i"
"i","must"
"must","have"
"have","passed"
"passed","a"
"a","dozen"
"dozen","feasts"
"feasts","and"
"and","parties"
"parties","on"
"on","my"
"my","way"
"way","here"
"here","professor"
"professor","mcgonagall"
"mcgonagall","sniffed"
"sniffed","angrily"
"angrily","oh"
"oh","yes"
"yes","everyone"
"everyone","celebrating"
"celebrating","all"
"all","right"
"right","she"
"she","said"
"said","impatiently"
"impatiently","you"
"you","think"
"think","they"
"they","be"
"be","a"
"a","bit"
"bit","more"
"more","careful"
"careful","but"
"but","no"
"no","even"
"even","the"
"the","muggles"
"muggles","have"
"have","noticed"
"noticed","something"
"something","going"
"going","on"
"on","it"
"it","was"
"was","on"
"on","their"
"their","news"
"news","she"
"she","jerked"
"jerked","her"
"her","head"
"head","back"
"back","at"
"at","the"
"the","dursleys"
"dursleys","dark"
"dark","living-room"
"living-room","window"
"window","i"
"i","heard"
"heard","it"
"it","flocks"
"flocks","of"
"of","owls"
"owls","shooting"
"shooting","stars"
"stars","well"
"well","they"
"they","not"
"not","completely"
"completely","stupid"
"stupid","they"
"they","were"
"were","bound"
"bound","to"
"to","notice"
"notice","something"
"something","shooting"
"shooting","stars"
"stars","down"
"down","in"
"in","kent"
"kent","i"
"i","bet"
"bet","that"
"that","was"
"was","dedalus"
"dedalus","diggle"
"diggle","he"
"he","never"
"never","had"
"had","much"
"much","sense"
"sense","you"
"you","ca"
"ca","n't"
"n't","blame"
"blame","them"
"them","said"
"said","dumbledore"
"dumbledore","gently"
"gently","we"
"we","had"
"had","precious"
"precious","little"
"little","to"
"to","celebrate"
"celebrate","for"
"for","eleven"
"eleven","years"
"years","i"
"i","know"
"know","that"
"that","said"
"said","professor"
"professor","mcgonagall"
"mcgonagall","irritably"
"irritably","but"
"but","that"
"that","no"
"no","reason"
"reason","to"
"to","lose"
"lose","our"
"our","heads"
"heads","people"
"people","are"
"are","being"
"being","downright"
"downright","careless"
"careless","out"
"out","on"
"on","the"
"the","streets"
"streets","in"
"in","broad"
"broad","daylight"
"daylight","not"
"not","even"
"even","dressed"
"dressed","in"
"in","muggle"
"muggle","clothes"
"clothes","swapping"
"swapping","rumors"
"rumors","she"
"she","threw"
"threw","a"
"a","sharp"
"sharp","sideways"
"sideways","glance"
"glance","at"
"at","dumbledore"
"dumbledore","here"
"here","as"
"as","though"
"though","hoping"
"hoping","he"
"he","was"
"was","going"
"going","to"
"to","tell"
"tell","her"
"her","something"
"something","but"
"but","he"
"he","did"
"did","n't"
"n't","so"
"so","she"
"she","went"
"went","on"
"on","a"
"a","fine"
"fine","thing"
"thing","it"
"it","would"
"would","be"
"be","if"
"if","on"
"on","the"
"the","very"
"very","day"
"day","youknow-who"
"youknow-who","seems"
"seems","to"
"to","have"
"have","disappeared"
"disappeared","at"
"at","last"
"last","the"
"the","muggles"
"muggles","found"
"found","out"
"out","about"
"about","us"
"us","all"
"all","i"
"i","suppose"
"suppose","he"
"he","really"
"really","has"
"has","gone"
"gone","dumbledore"
"dumbledore","it"
"it","certainly"
"certainly","seems"
"seems","so"
"so","said"
"said","dumbledore"
"dumbledore","we"
"we","have"
"have","much"
"much","to"
"to","be"
"be","thankful"
"thankful","for"
"for","would"
"would","you"
"you","care"
"care","for"
"for","a"
"a","lemon"
"lemon","drop"
"drop","a"
"a","what"
"what","a"
"a","lemon"
"lemon","drop"
"drop","they"
"they","a"
"a","kind"
"kind","of"
"of","muggle"
"muggle","sweet"
"sweet","i"
"i","rather"
"rather","fond"
"fond","of"
"of","no"
"no","thank"
"thank","you"
"you","said"
"said","professor"
"professor","mcgonagall"
"mcgonagall","coldly"
"coldly","as"
"as","though"
"though","she"
"she","did"
"did","n't"
"n't","think"
"think","this"
"this","was"
"was","the"
"the","moment"
"moment","for"
"for","lemon"
"lemon","drops"
"drops","as"
"as","i"
"i","say"
"say","even"
"even","if"
"if","you-know-who"
"you-know-who","has"
"has","gone"
"gone","my"
"my","dear"
"dear","professor"
"professor","surely"
"surely","a"
"a","sensible"
"sensible","person"
"person","like"
"like","yourself"
"yourself","can"
"can","call"
"call","him"
"him","by"
"by","his"
"his","name"
"name","all"
"all","this"
"this","know-who"
"know-who","nonsense"
"nonsense","for"
"for","eleven"
"eleven","years"
"years","i"
"i","have"
"have","been"
"been","trying"
"trying","to"
"to","persuade"
"persuade","people"
"people","to"
"to","call"
"call","him"
"him","by"
"by","his"
"his","proper"
"proper","name"
"name","voldemort"
"voldemort","professor"
"professor","mcgonagall"
"mcgonagall","flinched"
"flinched","but"
"but","dumbledore"
"dumbledore","who"
"who","was"
"was","unsticking"
"unsticking","two"
"two","lemon"
"lemon","drops"
"drops","seemed"
"seemed","not"
"not","to"
"to","notice"
"notice","it"
"it","all"
"all","gets"
"gets","so"
"so","confusing"
"confusing","if"
"if","we"
"we","keep"
"keep","saying"
"saying","i"
"i","have"
"have","never"
"never","seen"
"seen","any"
"any","reason"
"reason","to"
"to","be"
"be","frightened"
"frightened","of"
"of","saying"
"saying","voldemort"
"voldemort","name"
"name","i"
"i","know"
"know","you"
"you","haven"
"haven","said"
"said","professor"
"professor","mcgonagall"
"mcgonagall","sounding"
"sounding","half"
"half","exasperated"
"exasperated","half"
"half","admiring"
"admiring","but"
"but","you"
"you","different"
"different","everyone"
"everyone","knows"
"knows","you"
"you","the"
"the","only"
"only","one"
"one","you-know-"
"you-know-","oh"
"oh","all"
"all","right"
"right","voldemort"
"voldemort","was"
"was","frightened"
"frightened","of"
"of","you"
"you","flatter"
"flatter","me"
"me","said"
"said","dumbledore"
"dumbledore","calmly"
"calmly","voldemort"
"voldemort","had"
"had","powers"
"powers","i"
"i","will"
"will","never"
"never","have"
"have","only"
"only","because"
"because","you"
"you","too"
"too","well"
"well","noble"
"noble","to"
"to","use"
"use","them"
"them","it"
"it","lucky"
"lucky","it"
"it","dark"
"dark","i"
"i","have"
"have","n't"
"n't","blushed"
"blushed","so"
"so","much"
"much","since"
"since","madam"
"madam","pomfrey"
"pomfrey","told"
"told","me"
"me","she"
"she","liked"
"liked","my"
"my","new"
"new","earmuffs"
"earmuffs","professor"
"professor","mcgonagall"
"mcgonagall","shot"
"shot","a"
"a","sharp"
"sharp","look"
"look","at"
"at","dumbledore"
"dumbledore","and"
"and","said"
"said","the"
"the","owls"
"owls","are"
"are","nothing"
"nothing","next"
"next","to"
"to","the"
"the","rumors"
"rumors","that"
"that","are"
"are","flying"
"flying","around"
"around","you"
"you","know"
"know","what"
"what","everyone"
"everyone","saying"
"saying","about"
"about","why"
"why","he"
"he","disappeared"
"disappeared","about"
"about","what"
"what","finally"
"finally","stopped"
"stopped","him"
"him","it"
"it","seemed"
"seemed","that"
"that","professor"
"professor","mcgonagall"
"mcgonagall","had"
